@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time,label
2018-01-02 00:11:00,2012217344.0,2012217344.0,692358456.0,1238.0,0,0,3,149,0
2018-01-02 00:12:00,2020081664.0,2020081664.0,775535144.0,1156.0,0,0,2,94,0
2018-01-02 00:13:00,2025324544.0,2025324544.0,846446936.0,1003.0,0,0,2,77,0
2018-01-02 00:14:00,2025324544.0,2025324544.0,1004189008.0,1089.0,0,0,2,75,0
2018-01-02 00:15:00,2038956032.0,2038956032.0,611792600.0,1010.0,0,0,3,136,0
2018-01-02 00:16:00,2044723200.0,2044723200.0,631355304.0,1003.0,0,0,2,90,0
2018-01-02 00:17:00,2049966080.0,2049966080.0,646948712.0,1003.0,0,0,2,91,0
2018-01-02 00:18:00,2055208960.0,2055208960.0,622125168.0,1005.0,0,0,2,91,0
2018-01-02 00:19:00,2058354688.0,2058354688.0,779049352.0,1154.0,0,0,2,93,0
2018-01-02 00:20:00,2060976128.0,2060976128.0,732900816.0,1011.0,0,0,2,81,0
2018-01-02 00:21:00,2063073280.0,2063073280.0,684491616.0,1011.0,0,0,2,81,0
2018-01-02 00:22:00,2066219008.0,2066219008.0,639926112.0,1011.0,0,0,2,87,0
2018-01-02 00:23:00,2064646144.0,2064646144.0,692465288.0,1123.0,0,0,2,92,0
2018-01-02 00:24:00,2061500416.0,2061500416.0,1014849136.0,1191.0,0,0,2,93,0
2018-01-02 00:25:00,2040004608.0,2040004608.0,855442312.0,1298.0,0,0,3,155,0
2018-01-02 00:26:00,2042101760.0,2042101760.0,682380392.0,1243.0,0,0,3,152,0
2018-01-02 00:27:00,2044198912.0,2044198912.0,780325240.0,1238.0,0,0,2,107,0
2018-01-02 00:28:00,2046296064.0,2046296064.0,761087952.0,1016.0,0,0,2,93,0
2018-01-02 00:29:00,2048917504.0,2048917504.0,847401352.0,1102.0,0,0,2,90,0
2018-01-02 00:30:00,2052587520.0,2052587520.0,859365864.0,1101.0,0,0,2,96,0
2018-01-02 00:31:00,2053636096.0,2053636096.0,840065488.0,1016.0,0,0,2,85,0
2018-01-02 00:32:00,2055208960.0,2055208960.0,817020856.0,1016.0,0,0,2,82,0
2018-01-02 00:33:00,2058354688.0,2058354688.0,789064744.0,1018.0,0,0,2,84,0
2018-01-02 00:34:00,2059403264.0,2059403264.0,906313480.0,1166.0,0,0,2,89,0
2018-01-02 00:35:00,2062548992.0,2062548992.0,851533656.0,1165.0,0,0,2,93,0
2018-01-02 00:36:00,2064121856.0,2064121856.0,792420080.0,1026.0,0,0,2,84,0
2018-01-02 00:37:00,2066743296.0,2066743296.0,716816768.0,1026.0,0,0,2,87,0
2018-01-02 00:38:00,2068840448.0,2068840448.0,765113256.0,1138.0,0,0,2,90,0
2018-01-02 00:39:00,2064121856.0,2064121856.0,1005448272.0,1231.0,0,0,2,96,0
2018-01-02 00:40:00,2053111808.0,2053111808.0,803555552.0,1271.0,0,0,3,159,0
2018-01-02 00:41:00,2049441792.0,2049441792.0,1024607864.0,1192.0,0,0,2,102,0
2018-01-02 00:42:00,2040528896.0,2040528896.0,764454608.0,1251.0,0,0,3,157,0
2018-01-02 00:43:00,2046296064.0,2046296064.0,748473000.0,1176.0,0,0,2,106,0
2018-01-02 00:44:00,2048393216.0,2048393216.0,741322232.0,1028.0,0,0,2,98,0
2018-01-02 00:45:00,2052587520.0,2052587520.0,837659960.0,1121.0,0,0,2,94,0
2018-01-02 00:46:00,2054684672.0,2054684672.0,807625240.0,1044.0,0,0,2,92,0
2018-01-02 00:47:00,2056257536.0,2056257536.0,768175040.0,1027.0,0,0,2,90,0
2018-01-02 00:48:00,2058878976.0,2058878976.0,735878648.0,1029.0,0,0,2,90,0
2018-01-02 00:49:00,2062024704.0,2062024704.0,669979880.0,1028.0,0,0,2,92,0
2018-01-02 00:50:00,2063597568.0,2063597568.0,801366664.0,1175.0,0,0,2,99,0
2018-01-02 00:51:00,2065170432.0,2065170432.0,731676592.0,1029.0,0,0,2,88,0
2018-01-02 00:52:00,2067791872.0,2067791872.0,672235392.0,1029.0,0,0,2,92,0
2018-01-02 00:53:00,2066219008.0,2066219008.0,1141568568.0,1029.0,0,0,1,47,0
2018-01-02 00:54:00,2054160384.0,2054160384.0,1185843536.0,1141.0,0,0,2,83,0
2018-01-02 00:55:00,2057306112.0,2057306112.0,995740088.0,1240.0,0,0,3,149,0
2018-01-02 00:56:00,2026373120.0,2026373120.0,856290296.0,1395.0,0,0,3,162,0
2018-01-02 00:57:00,2038956032.0,2038956032.0,729222744.0,1284.0,0,0,3,153,0
2018-01-02 00:58:00,2043150336.0,2043150336.0,852061160.0,1267.0,0,0,2,106,0
2018-01-02 00:59:00,2044723200.0,2044723200.0,837214384.0,1050.0,0,0,2,93,0
2018-01-02 01:00:00,2045771776.0,2045771776.0,940974512.0,1139.0,0,0,2,86,0
2018-01-02 01:01:00,2049441792.0,2049441792.0,965862248.0,1139.0,0,0,2,90,0
2018-01-02 01:02:00,2051014656.0,2051014656.0,945185176.0,1049.0,0,0,2,83,0
2018-01-02 01:03:00,2053111808.0,2053111808.0,926023240.0,1051.0,0,0,2,79,0
2018-01-02 01:04:00,2051538944.0,2051538944.0,1007279024.0,1052.0,1,523,2,83,0
2018-01-02 01:05:00,2054160384.0,2054160384.0,707499184.0,1097.0,0,0,3,106,0
2018-01-02 01:06:00,2054160384.0,2054160384.0,673902664.0,999.0,0,0,2,80,0
2018-01-02 01:07:00,2033188864.0,2033188864.0,633668592.0,999.0,0,0,2,80,0
2018-01-02 01:08:00,2031616000.0,2031616000.0,613241848.0,999.0,0,0,2,87,0
2018-01-02 01:09:00,2033713152.0,2033713152.0,722086824.0,1112.0,0,0,2,83,0
2018-01-02 01:10:00,2024275968.0,2024275968.0,1034805608.0,1241.0,0,0,2,87,0
2018-01-02 01:11:00,1992818688.0,1992818688.0,630188736.0,1271.0,0,0,4,208,0
2018-01-02 01:12:00,2020081664.0,2020081664.0,921438744.0,1152.0,0,0,2,94,0
2018-01-02 01:13:00,2034761728.0,2034761728.0,814888864.0,1200.0,0,0,3,142,0
2018-01-02 01:14:00,2037907456.0,2037907456.0,831860640.0,1162.0,0,0,2,89,0
2018-01-02 01:15:00,2036334592.0,2036334592.0,853826136.0,1002.0,0,0,2,76,0
2018-01-02 01:16:00,2038956032.0,2038956032.0,1045307976.0,1101.0,0,0,2,81,0
2018-01-02 01:17:00,2041053184.0,2041053184.0,573030192.0,1049.0,0,0,3,150,0
2018-01-02 01:18:00,2047344640.0,2047344640.0,575722192.0,1004.0,0,0,2,99,0
2018-01-02 01:19:00,2054684672.0,2054684672.0,1082607704.0,1003.0,0,0,1,51,0
2018-01-02 01:20:00,2056257536.0,2056257536.0,1017523136.0,1002.0,0,0,2,84,0
2018-01-02 01:21:00,2054684672.0,2054684672.0,647331304.0,1149.0,0,0,3,131,0
2018-01-02 01:22:00,2056781824.0,2056781824.0,601740120.0,1007.0,0,0,2,90,0
2018-01-02 01:23:00,2062548992.0,2062548992.0,1091009096.0,1007.0,0,0,1,48,0
2018-01-02 01:24:00,2059927552.0,2059927552.0,1007039896.0,1008.0,0,0,2,75,0
2018-01-02 01:25:00,2057306112.0,2057306112.0,1093172248.0,1120.0,0,0,2,84,0
2018-01-02 01:26:00,2040004608.0,2040004608.0,925726016.0,1184.0,0,0,3,149,0
2018-01-02 01:27:00,2033713152.0,2033713152.0,742042368.0,1299.0,0,0,3,157,0
2018-01-02 01:28:00,2026373120.0,2026373120.0,631446808.0,1206.0,0,0,3,154,0
2018-01-02 01:29:00,2038956032.0,2038956032.0,744157344.0,1211.0,0,0,2,111,0
2018-01-02 01:30:00,2040004608.0,2040004608.0,748153864.0,1010.0,0,0,2,93,0
2018-01-02 01:31:00,2043150336.0,2043150336.0,847246560.0,1095.0,0,0,2,91,0
2018-01-02 01:32:00,2044723200.0,2044723200.0,908335360.0,1095.0,0,0,2,91,0
2018-01-02 01:33:00,2049441792.0,2049441792.0,890357000.0,1012.0,0,0,2,82,0
2018-01-02 01:34:00,2050490368.0,2050490368.0,878954264.0,1011.0,0,0,2,80,0
2018-01-02 01:35:00,2052587520.0,2052587520.0,861838016.0,1010.0,0,0,2,76,0
2018-01-02 01:36:00,2055208960.0,2055208960.0,1009772560.0,1156.0,0,0,2,82,0
2018-01-02 01:37:00,2059403264.0,2059403264.0,950297688.0,1156.0,0,0,2,77,0
2018-01-02 01:38:00,2064121856.0,2064121856.0,897271672.0,1013.0,0,0,2,77,0
2018-01-02 01:39:00,2065694720.0,2065694720.0,827601896.0,1014.0,0,0,2,75,0
2018-01-02 01:40:00,2068316160.0,2068316160.0,858805440.0,1115.0,0,0,2,76,0
2018-01-02 01:41:00,2071986176.0,2071986176.0,913092344.0,1201.0,0,0,2,83,0
2018-01-02 01:42:00,2024275968.0,2024275968.0,715722904.0,1317.0,0,0,3,157,0
2018-01-02 01:43:00,2041053184.0,2041053184.0,950753712.0,1205.0,0,0,2,104,0
2018-01-02 01:44:00,2025324544.0,2025324544.0,747334896.0,1292.0,0,0,3,149,0
2018-01-02 01:45:00,2039480320.0,2039480320.0,730165360.0,1185.0,0,0,2,109,0
2018-01-02 01:46:00,2043150336.0,2043150336.0,734907072.0,1026.0,0,0,2,98,0
2018-01-02 01:47:00,2047344640.0,2047344640.0,873641568.0,1111.0,0,0,2,100,0
2018-01-02 01:48:00,2052063232.0,2052063232.0,839005776.0,1085.0,0,0,2,94,0
2018-01-02 01:49:00,2055733248.0,2055733248.0,806622320.0,1029.0,0,0,2,88,0
2018-01-02 01:50:00,2057306112.0,2057306112.0,763428440.0,1026.0,0,0,2,88,0
2018-01-02 01:51:00,2059403264.0,2059403264.0,679552144.0,1026.0,0,0,2,98,0
2018-01-02 01:52:00,2062024704.0,2062024704.0,788928200.0,1174.0,0,0,2,98,0
2018-01-02 01:53:00,2064121856.0,2064121856.0,721962688.0,1029.0,0,0,2,89,0
2018-01-02 01:54:00,2067267584.0,2067267584.0,1196368392.0,1030.0,0,0,1,45,0
2018-01-02 01:55:00,2067791872.0,2067791872.0,1115177264.0,1029.0,0,0,2,87,0
2018-01-02 01:56:00,2060451840.0,2060451840.0,1168170680.0,1141.0,0,0,2,86,0
2018-01-02 01:57:00,2049966080.0,2049966080.0,978985536.0,1294.0,0,0,3,159,0
2018-01-02 01:58:00,2033713152.0,2033713152.0,693123176.0,1311.0,0,0,3,169,0
2018-01-02 01:59:00,2046296064.0,2046296064.0,951711928.0,1203.0,0,0,2,98,0
2018-01-02 02:00:00,2026373120.0,2026373120.0,732750144.0,1260.0,0,0,3,151,0
2018-01-02 02:01:00,2045247488.0,2045247488.0,701387880.0,1031.0,0,0,2,97,0
2018-01-02 02:02:00,2048393216.0,2048393216.0,799699704.0,1127.0,0,0,2,96,0
2018-01-02 02:03:00,2052063232.0,2052063232.0,793067208.0,1130.0,0,0,2,102,0
2018-01-02 02:04:00,1987575808.0,1987575808.0,968650512.0,1034.0,1,568,2,80,0
2018-01-02 02:05:00,2048393216.0,2048393216.0,1021450600.0,952.0,0,0,2,61,0
2018-01-02 02:06:00,2049966080.0,2049966080.0,1007166944.0,952.0,0,0,2,74,0
2018-01-02 02:07:00,2044723200.0,2044723200.0,615517576.0,1101.0,0,0,3,114,0
2018-01-02 02:08:00,2045247488.0,2045247488.0,594407840.0,1001.0,0,0,2,90,0
2018-01-02 02:09:00,2046820352.0,2046820352.0,594213336.0,1002.0,0,0,2,84,0
2018-01-02 02:10:00,2048393216.0,2048393216.0,593246696.0,1001.0,0,0,2,87,0
2018-01-02 02:11:00,2050490368.0,2050490368.0,719493896.0,1113.0,0,0,2,84,0
2018-01-02 02:12:00,2051538944.0,2051538944.0,849471024.0,1151.0,0,0,2,93,0
2018-01-02 02:13:00,2034761728.0,2034761728.0,854578576.0,1290.0,0,0,3,145,0
2018-01-02 02:14:00,2046820352.0,2046820352.0,1012647416.0,1249.0,0,0,2,92,0
2018-01-02 02:15:00,2050490368.0,2050490368.0,877330304.0,1218.0,0,0,3,144,0
2018-01-02 02:16:00,2053111808.0,2053111808.0,869396976.0,1151.0,0,0,2,90,0
2018-01-02 02:17:00,2051014656.0,2051014656.0,821618552.0,1002.0,0,0,2,80,0
2018-01-02 02:18:00,2053111808.0,2053111808.0,893944456.0,1089.0,0,0,2,79,0
2018-01-02 02:19:00,2054684672.0,2054684672.0,875180816.0,1038.0,0,0,2,83,0
2018-01-02 02:20:00,2056781824.0,2056781824.0,833055768.0,1002.0,0,0,2,81,0
2018-01-02 02:21:00,2059403264.0,2059403264.0,792445184.0,1002.0,0,0,2,76,0
2018-01-02 02:22:00,2063597568.0,2063597568.0,719623400.0,1002.0,0,0,2,85,0
2018-01-02 02:23:00,2062548992.0,2062548992.0,837645408.0,1149.0,0,0,2,88,0
2018-01-02 02:24:00,2066219008.0,2066219008.0,762668168.0,1007.0,0,0,2,83,0
2018-01-02 02:25:00,2068840448.0,2068840448.0,692171128.0,1006.0,0,0,2,86,0
2018-01-02 02:26:00,2072510464.0,2072510464.0,613472736.0,1006.0,0,0,2,87,0
2018-01-02 02:27:00,2070413312.0,2070413312.0,644797976.0,1118.0,0,0,2,91,0
2018-01-02 02:28:00,2065694720.0,2065694720.0,868944288.0,1207.0,0,0,2,96,0
2018-01-02 02:29:00,2042101760.0,2042101760.0,670938736.0,1294.0,0,0,3,167,0
2018-01-02 02:30:00,2044198912.0,2044198912.0,1011229848.0,1227.0,0,0,2,103,0
2018-01-02 02:31:00,2046296064.0,2046296064.0,819581408.0,1224.0,0,0,3,150,0
2018-01-02 02:32:00,2049441792.0,2049441792.0,790784624.0,1052.0,0,0,2,94,0
2018-01-02 02:33:00,2050490368.0,2050490368.0,877404368.0,1096.0,0,0,2,99,0
2018-01-02 02:34:00,2054160384.0,2054160384.0,913070168.0,1097.0,0,0,2,93,0
2018-01-02 02:35:00,2055208960.0,2055208960.0,874671968.0,1008.0,0,0,2,83,0
2018-01-02 02:36:00,2056781824.0,2056781824.0,822555064.0,1008.0,0,0,2,84,0
2018-01-02 02:37:00,2059403264.0,2059403264.0,784552824.0,1008.0,0,0,2,81,0
2018-01-02 02:38:00,2062024704.0,2062024704.0,888726240.0,1155.0,0,0,2,86,0
2018-01-02 02:39:00,2064121856.0,2064121856.0,814154128.0,1156.0,0,0,2,88,0
2018-01-02 02:40:00,2066219008.0,2066219008.0,747938504.0,1014.0,0,0,2,86,0
2018-01-02 02:41:00,2069364736.0,2069364736.0,673070072.0,1014.0,0,0,2,87,0
2018-01-02 02:42:00,2067267584.0,2067267584.0,1131802776.0,1014.0,0,0,1,44,0
2018-01-02 02:43:00,2063073280.0,2063073280.0,1161408424.0,1126.0,0,0,2,98,0
2018-01-02 02:44:00,2060976128.0,2060976128.0,1004688768.0,1229.0,0,0,3,145,0
2018-01-02 02:45:00,2040528896.0,2040528896.0,747377944.0,1258.0,0,0,3,157,0
2018-01-02 02:46:00,2051014656.0,2051014656.0,1002991200.0,1154.0,0,0,2,96,0
2018-01-02 02:47:00,2048393216.0,2048393216.0,701666360.0,1264.0,0,0,3,156,0
2018-01-02 02:48:00,2053111808.0,2053111808.0,682901464.0,1016.0,0,0,2,100,0
2018-01-02 02:49:00,2056257536.0,2056257536.0,746437776.0,1100.0,0,0,2,100,0
2018-01-02 02:50:00,2058354688.0,2058354688.0,724260344.0,1042.0,0,0,2,95,0
2018-01-02 02:51:00,2060451840.0,2060451840.0,677444784.0,1014.0,0,0,2,97,0
2018-01-02 02:52:00,2059403264.0,2059403264.0,1157763952.0,1014.0,0,0,1,49,0
2018-01-02 02:53:00,2061500416.0,2061500416.0,1091168520.0,1014.0,0,0,2,92,0
2018-01-02 02:54:00,2060451840.0,2060451840.0,671393008.0,1164.0,0,0,3,135,0
2018-01-02 02:55:00,2059403264.0,2059403264.0,1153203432.0,1014.0,0,0,1,47,0
2018-01-02 02:56:00,2062024704.0,2062024704.0,1083442816.0,1014.0,0,0,2,88,0
2018-01-02 02:57:00,2014838784.0,2014838784.0,1006174488.0,1014.0,0,0,2,65,0
2018-01-02 02:58:00,2061500416.0,2061500416.0,1043243576.0,1105.0,0,0,2,69,0
2018-01-02 02:59:00,2051014656.0,2051014656.0,831672160.0,1278.0,0,0,3,127,0
2018-01-02 03:00:00,2028470272.0,2028470272.0,681436576.0,1324.0,0,0,3,161,0
2018-01-02 03:01:00,2037907456.0,2037907456.0,1001252984.0,1179.0,0,0,2,99,0
2018-01-02 03:02:00,2041577472.0,2041577472.0,954888328.0,1226.0,0,0,3,148,0
2018-01-02 03:03:00,2046820352.0,2046820352.0,1035820312.0,1172.0,0,0,2,94,0
2018-01-02 03:04:00,2042101760.0,2042101760.0,984662632.0,1022.0,1,557,2,91,0
2018-01-02 03:05:00,2044198912.0,2044198912.0,665332424.0,1037.0,0,0,3,103,0
2018-01-02 03:06:00,2049441792.0,2049441792.0,641765872.0,995.0,0,0,2,72,0
2018-01-02 03:07:00,2055733248.0,2055733248.0,617668432.0,995.0,0,0,2,83,0
2018-01-02 03:08:00,2036334592.0,2036334592.0,577434608.0,995.0,0,0,2,90,0
2018-01-02 03:09:00,2041577472.0,2041577472.0,716604240.0,1138.0,0,0,2,88,0
2018-01-02 03:10:00,2047868928.0,2047868928.0,706246648.0,1002.0,0,0,2,82,0
2018-01-02 03:11:00,2049441792.0,2049441792.0,699530584.0,1002.0,0,0,2,81,0
2018-01-02 03:12:00,2054160384.0,2054160384.0,678722648.0,1002.0,0,0,2,75,0
2018-01-02 03:13:00,2011168768.0,2011168768.0,654147248.0,1002.0,0,0,2,77,0
2018-01-02 03:14:00,2055208960.0,2055208960.0,697551792.0,1076.0,0,0,2,74,0
2018-01-02 03:15:00,2051538944.0,2051538944.0,747291104.0,1237.0,0,0,3,131,0
2018-01-02 03:16:00,2054684672.0,2054684672.0,886176648.0,1190.0,0,0,2,97,0
2018-01-02 03:17:00,2046820352.0,2046820352.0,720647992.0,1184.0,0,0,3,132,0
2018-01-02 03:18:00,2051538944.0,2051538944.0,959970040.0,1241.0,0,0,2,96,0
2018-01-02 03:19:00,2052063232.0,2052063232.0,1022578528.0,1154.0,0,0,2,95,0
2018-01-02 03:20:00,2054160384.0,2054160384.0,1083308296.0,1092.0,0,0,2,89,0
2018-01-02 03:21:00,2055733248.0,2055733248.0,1045419440.0,1092.0,0,0,2,110,0
2018-01-02 03:22:00,2010120192.0,2010120192.0,980924888.0,1002.0,0,0,2,79,0
2018-01-02 03:23:00,2054684672.0,2054684672.0,939319040.0,1002.0,0,0,2,76,0
2018-01-02 03:24:00,2054684672.0,2054684672.0,889093424.0,1003.0,0,0,2,78,0
2018-01-02 03:25:00,2037383168.0,2037383168.0,1058010208.0,1150.0,0,0,2,89,0
2018-01-02 03:26:00,2053111808.0,2053111808.0,1003826048.0,1002.0,0,0,2,84,0
2018-01-02 03:27:00,2057306112.0,2057306112.0,962712840.0,1002.0,0,0,2,68,0
2018-01-02 03:28:00,2057306112.0,2057306112.0,924024872.0,1002.0,0,0,2,69,0
2018-01-02 03:29:00,2059927552.0,2059927552.0,951649976.0,1074.0,0,0,2,70,0
2018-01-02 03:30:00,2049966080.0,2049966080.0,749269704.0,1302.0,0,0,3,131,0
2018-01-02 03:31:00,2035286016.0,2035286016.0,1073603552.0,1289.0,0,0,2,104,0
2018-01-02 03:32:00,2009071616.0,2009071616.0,800730680.0,1236.0,0,0,3,158,0
2018-01-02 03:33:00,2035810304.0,2035810304.0,695405432.0,1237.0,0,0,3,155,0
2018-01-02 03:34:00,2043150336.0,2043150336.0,830758248.0,1161.0,0,0,2,94,0
2018-01-02 03:35:00,2046820352.0,2046820352.0,926756752.0,1110.0,0,0,2,99,0
2018-01-02 03:36:00,2048393216.0,2048393216.0,993998248.0,1077.0,0,0,2,81,0
2018-01-02 03:37:00,2049441792.0,2049441792.0,978040064.0,1016.0,0,0,2,75,0
2018-01-02 03:38:00,2050490368.0,2050490368.0,967363472.0,1004.0,0,0,2,74,0
2018-01-02 03:39:00,2053636096.0,2053636096.0,947217240.0,1005.0,0,0,2,72,0
2018-01-02 03:40:00,2058878976.0,2058878976.0,1066338960.0,1153.0,0,0,2,73,0
2018-01-02 03:41:00,2059403264.0,2059403264.0,1037298920.0,1153.0,0,0,2,91,0
2018-01-02 03:42:00,2060976128.0,2060976128.0,974040504.0,1005.0,0,0,2,68,0
2018-01-02 03:43:00,2064121856.0,2064121856.0,901559920.0,1005.0,0,0,2,71,0
2018-01-02 03:44:00,2068840448.0,2068840448.0,808459152.0,1006.0,0,0,2,76,0
2018-01-02 03:45:00,2068840448.0,2068840448.0,747631808.0,1076.0,0,0,2,81,0
2018-01-02 03:46:00,2054684672.0,2054684672.0,1101128792.0,1320.0,0,0,2,91,0
2018-01-02 03:47:00,2040004608.0,2040004608.0,819915384.0,1338.0,0,0,3,167,0
2018-01-02 03:48:00,2037383168.0,2037383168.0,707753824.0,1238.0,0,0,3,147,0
2018-01-02 03:49:00,2041577472.0,2041577472.0,1100979040.0,1235.0,0,0,2,104,0
2018-01-02 03:50:00,2039480320.0,2039480320.0,719980144.0,1167.0,0,0,3,157,0
2018-01-02 03:51:00,2043674624.0,2043674624.0,784058920.0,1119.0,0,0,2,98,0
2018-01-02 03:52:00,2048917504.0,2048917504.0,782197464.0,1052.0,0,0,2,93,0
2018-01-02 03:53:00,2051538944.0,2051538944.0,748316880.0,1013.0,0,0,2,90,0
2018-01-02 03:54:00,2053111808.0,2053111808.0,728570680.0,1014.0,0,0,2,91,0
2018-01-02 03:55:00,2055733248.0,2055733248.0,664365848.0,1013.0,0,0,2,93,0
2018-01-02 03:56:00,2059403264.0,2059403264.0,793955696.0,1162.0,0,0,2,97,0
2018-01-02 03:57:00,2062024704.0,2062024704.0,732233200.0,1013.0,0,0,2,87,0
2018-01-02 03:58:00,2063597568.0,2063597568.0,667413168.0,1013.0,0,0,2,91,0
2018-01-02 03:59:00,2067267584.0,2067267584.0,1148681656.0,1014.0,0,0,1,47,0
2018-01-02 04:00:00,2064646144.0,2064646144.0,1126561392.0,1082.0,0,0,2,78,0
2018-01-02 04:01:00,2059927552.0,2059927552.0,668602072.0,1169.0,0,0,3,131,0
2018-01-02 04:02:00,2048917504.0,2048917504.0,1060029488.0,1240.0,0,0,2,99,0
2018-01-02 04:03:00,2044198912.0,2044198912.0,795001176.0,1276.0,0,0,3,152,0
2018-01-02 04:04:00,2041577472.0,2041577472.0,758344120.0,1372.0,1,577,3,123,0
2018-01-02 04:05:00,2040004608.0,2040004608.0,612774896.0,1419.0,0,0,3,123,0
2018-01-02 04:06:00,2046296064.0,2046296064.0,726076824.0,1248.0,0,0,2,83,0
2018-01-02 04:07:00,2051014656.0,2051014656.0,810602280.0,1211.0,0,0,2,80,0
2018-01-02 04:08:00,2054684672.0,2054684672.0,787753528.0,1168.0,0,0,2,81,0
2018-01-02 04:09:00,2057830400.0,2057830400.0,759080144.0,1143.0,0,0,2,79,0
2018-01-02 04:10:00,2058878976.0,2058878976.0,706204184.0,1142.0,0,0,2,83,0
2018-01-02 04:11:00,2049966080.0,2049966080.0,818563096.0,1286.0,0,0,2,88,0
2018-01-02 04:12:00,2053111808.0,2053111808.0,784473832.0,1286.0,0,0,2,89,0
2018-01-02 04:13:00,2048393216.0,2048393216.0,748269056.0,1142.0,0,0,2,77,0
2018-01-02 04:14:00,2049441792.0,2049441792.0,740937656.0,1143.0,0,0,2,68,0
2018-01-02 04:15:00,2051538944.0,2051538944.0,730039952.0,1142.0,0,0,2,71,0
2018-01-02 04:16:00,2055733248.0,2055733248.0,780516328.0,1212.0,0,0,2,73,0
2018-01-02 04:17:00,2061500416.0,2061500416.0,1028601096.0,1289.0,0,0,2,78,0
2018-01-02 04:18:00,2043150336.0,2043150336.0,960315640.0,1424.0,0,0,3,150,0
2018-01-02 04:19:00,2050490368.0,2050490368.0,617180896.0,1368.0,0,0,3,138,0
2018-01-02 04:20:00,2046296064.0,2046296064.0,953564936.0,1427.0,0,0,2,95,0
2018-01-02 04:21:00,2043150336.0,2043150336.0,1078662416.0,1362.0,0,0,2,105,0
2018-01-02 04:22:00,2048393216.0,2048393216.0,732037576.0,1252.0,0,0,3,154,0
2018-01-02 04:23:00,2053636096.0,2053636096.0,712234048.0,1240.0,0,0,2,96,0
2018-01-02 04:24:00,2056257536.0,2056257536.0,673053064.0,1147.0,0,0,2,97,0
2018-01-02 04:25:00,2057306112.0,2057306112.0,639654800.0,1146.0,0,0,2,89,0
2018-01-02 04:26:00,2060976128.0,2060976128.0,1110379288.0,1146.0,0,0,1,49,0
2018-01-02 04:27:00,2064121856.0,2064121856.0,1068175480.0,1159.0,0,0,2,99,0
2018-01-02 04:28:00,2060451840.0,2060451840.0,977393272.0,1146.0,0,0,2,77,0
2018-01-02 04:29:00,2060976128.0,2060976128.0,924932120.0,1147.0,0,0,2,65,0
2018-01-02 04:30:00,2062024704.0,2062024704.0,876389576.0,1146.0,0,0,2,74,0
2018-01-02 04:31:00,2064121856.0,2064121856.0,889153184.0,1215.0,0,0,2,70,0
2018-01-02 04:32:00,2069889024.0,2069889024.0,975161136.0,1321.0,0,0,2,80,0
2018-01-02 04:33:00,2057306112.0,2057306112.0,695238872.0,1464.0,0,0,3,145,0
2018-01-02 04:34:00,2028470272.0,2028470272.0,888356288.0,1418.0,0,0,2,103,0
2018-01-02 04:35:00,2039480320.0,2039480320.0,889233032.0,1408.0,0,0,3,155,0
2018-01-02 04:36:00,2036858880.0,2036858880.0,720514112.0,1397.0,0,0,3,159,0
2018-01-02 04:37:00,2036858880.0,2036858880.0,845350296.0,1304.0,0,0,2,94,0
2018-01-02 04:38:00,2043150336.0,2043150336.0,978878912.0,1255.0,0,0,2,86,0
2018-01-02 04:39:00,2045771776.0,2045771776.0,968527112.0,1242.0,0,0,2,83,0
2018-01-02 04:40:00,2047344640.0,2047344640.0,957944960.0,1184.0,0,0,2,75,0
2018-01-02 04:41:00,2048393216.0,2048393216.0,951774720.0,1184.0,0,0,2,74,0
2018-01-02 04:42:00,2050490368.0,2050490368.0,922482832.0,1184.0,0,0,2,76,0
2018-01-02 04:43:00,2055208960.0,2055208960.0,896572408.0,1184.0,0,0,2,77,0
2018-01-02 04:44:00,2059403264.0,2059403264.0,861489336.0,1185.0,0,0,2,73,0
2018-01-02 04:45:00,2063597568.0,2063597568.0,799639896.0,1184.0,0,0,2,78,0
2018-01-02 04:46:00,2068840448.0,2068840448.0,729836216.0,1184.0,0,0,2,83,0
2018-01-02 04:47:00,2073034752.0,2073034752.0,700128864.0,1253.0,0,0,2,84,0
2018-01-02 04:48:00,2062548992.0,2062548992.0,927086584.0,1388.0,0,0,2,92,0
2018-01-02 04:49:00,2049441792.0,2049441792.0,1165554528.0,1440.0,0,0,2,97,0
2018-01-02 04:50:00,2045771776.0,2045771776.0,998440696.0,1466.0,0,0,3,157,0
2018-01-02 04:51:00,2014314496.0,2014314496.0,1009350928.0,1522.0,0,0,3,168,0
2018-01-02 04:52:00,2037907456.0,2037907456.0,745390392.0,1517.0,0,0,3,161,0
2018-01-02 04:53:00,2043150336.0,2043150336.0,890069992.0,1353.0,0,0,2,99,0
2018-01-02 04:54:00,2045771776.0,2045771776.0,939046408.0,1354.0,0,0,2,88,0
2018-01-02 04:55:00,2045771776.0,2045771776.0,923912792.0,1234.0,0,0,2,77,0
2018-01-02 04:56:00,2046820352.0,2046820352.0,926463952.0,1234.0,0,0,2,76,0
2018-01-02 04:57:00,2049441792.0,2049441792.0,927463128.0,1234.0,0,0,2,73,0
