@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors,label
2018-01-01 21:43:20,4000000.0,8837.0,0.0,3000000.0,8765.0,0.0,0
2018-01-01 21:43:30,4000000.0,6739.0,0.0,4000000.0,7563.0,6.0,0
2018-01-01 21:43:40,3000000.0,6420.0,0.0,4000000.00001526,6950.0,7.0,0
2018-01-01 21:43:50,4000000.0,6837.0,3.0,3999999.99998474,7205.0,7.0,0
2018-01-01 21:44:00,4000000.0,6582.0,1.0,3000000.0,7209.0,3.0,0
2018-01-01 21:44:10,4000000.0,6557.0,0.0,4000000.0,7134.0,5.0,0
2018-01-01 21:44:20,4000000.0,6751.0,0.0,4000000.00001526,7347.0,4.0,0
2018-01-01 21:44:30,4000000.0,6579.0,0.0,3999999.99998474,7201.0,5.0,0
2018-01-01 21:44:40,4000000.0,6657.0,0.0,4000000.0,7155.0,4.0,0
2018-01-01 21:44:50,4000000.0,6665.0,2.0,3999999.99998474,7295.0,4.0,0
2018-01-01 21:45:00,4000000.0,6820.0,2.0,4000000.00001526,7295.0,4.0,0
2018-01-01 21:45:10,4000000.0,6621.0,0.0,3000000.0,6948.0,9.0,0
2018-01-01 21:45:20,4000000.0,6341.0,0.0,4000000.0,6981.0,5.0,0
2018-01-01 21:45:30,4000000.0,6605.0,0.0,3999999.99998474,6734.0,6.0,0
2018-01-01 21:45:40,3000000.0,6425.0,2.0,4000000.00001526,7324.0,5.0,0
2018-01-01 21:45:50,4000000.0,6694.0,1.0,3000000.0,7043.0,4.0,0
2018-01-01 21:46:00,4000000.0,6576.0,2.0,4000000.0,7147.0,3.0,0
2018-01-01 21:46:10,4000000.0,6547.0,0.0,4000000.0,7262.0,3.0,0
2018-01-01 21:46:20,4000000.0,6695.0,0.0,4000000.0,7377.0,6.0,0
2018-01-01 21:46:30,4000000.0,6618.0,0.0,4000000.0,7242.0,7.0,0
2018-01-01 21:46:40,4000000.0,6588.0,0.0,4000000.0,7067.0,5.0,0
2018-01-01 21:46:50,4000000.0,8187.0,2.0,3000000.0,8452.0,7.0,0
2018-01-01 21:47:00,4000000.0,8258.0,1.0,4000000.0,8707.0,2.0,0
2018-01-01 21:47:10,4000000.0,6837.0,0.0,4000000.0,7185.0,4.0,0
2018-01-01 21:47:20,4000000.0,6683.0,0.0,4000000.0,7416.0,5.0,0
2018-01-01 21:47:30,4000000.0,7641.0,2.0,4000000.0,7891.0,4.0,0
2018-01-01 21:47:40,3000000.0,6520.0,1.0,3000000.0,7116.0,5.0,0
2018-01-01 21:47:50,4000000.0,7567.0,1.0,4000000.0,7788.0,3.0,0
2018-01-01 21:48:00,4000000.0,8200.0,1.0,4000000.0,8390.0,4.0,0
2018-01-01 21:48:10,4000000.0,8531.0,0.0,3000000.0,8646.0,2.0,0
2018-01-01 21:48:20,3000000.0,7162.0,1.0,4000000.0,7527.0,7.0,0
2018-01-01 21:48:30,4000000.0,9800.0,1.0,3000000.0,9668.0,3.0,0
2018-01-01 21:48:40,3000000.0,11133.0,1.0,4000000.0,10883.0,3.0,0
2018-01-01 21:48:50,4000000.0,7367.0,1.0,3000000.0,7891.0,3.0,0
2018-01-01 21:49:00,4000000.0,11060.0,0.0,4000000.0,10976.0,0.0,0
2018-01-01 21:49:10,3000000.0,10006.0,1.0,3000000.0,9983.0,3.0,0
2018-01-01 21:49:20,4000000.0,7384.0,2.0,4000000.0,7885.0,4.0,0
2018-01-01 21:49:30,4000000.0,13023.0,0.0,3000000.0,12259.0,1.0,0
2018-01-01 21:49:40,3000000.0,10165.0,1.0,4000000.0,10155.0,1.0,0
2018-01-01 21:49:50,4000000.0,6743.0,1.0,4000000.0,6875.0,4.0,0
2018-01-01 21:50:00,4000000.0,10094.0,1.0,3000000.0,10132.0,2.0,0
2018-01-01 21:50:10,4000000.0,9362.0,1.0,4000000.0,9664.0,4.0,0
2018-01-01 21:50:20,4000000.0,7236.0,1.0,4000000.0,7689.0,7.0,0
2018-01-01 21:50:30,3000000.0,12413.0,1.0,3000000.0,12003.0,1.0,0
2018-01-01 21:50:40,4000000.0,8822.0,0.0,4000000.0,8932.0,4.0,0
2018-01-01 21:50:50,4000000.0,6752.0,1.0,4000000.0,7302.0,5.0,0
2018-01-01 21:51:00,4000000.0,11043.0,2.0,3000000.0,10762.0,0.0,0
2018-01-01 21:51:10,4000000.0,7552.0,0.0,4000000.0,8396.0,6.0,0
2018-01-01 21:51:20,4000000.0,6960.0,1.0,4000000.0,7457.0,5.0,0
2018-01-01 21:51:30,4000000.0,6930.0,1.0,4000000.0,7518.0,7.0,0
2018-01-01 21:51:40,3000000.0,7117.0,0.0,4000000.0,7581.0,3.0,0
2018-01-01 21:51:50,4000000.0,7135.0,2.0,4000000.0,7555.0,4.0,0
2018-01-01 21:52:00,4000000.0,6548.0,1.0,4000000.0,7150.0,5.0,0
2018-01-01 21:52:10,4000000.0,7877.0,1.0,3000000.0,8336.0,2.0,0
2018-01-01 21:52:20,4000000.0,7426.0,0.0,4000000.0,7634.0,6.0,0
2018-01-01 21:52:30,4000000.0,6505.0,1.0,4000000.0,6825.0,4.0,0
2018-01-01 21:52:40,4000000.0,7222.0,0.0,4000000.0,7518.0,7.0,0
2018-01-01 21:52:50,4000000.0,8608.0,2.0,3000000.0,8942.0,4.0,0
2018-01-01 21:53:00,4000000.0,6927.0,1.0,4000000.0,7327.0,7.0,0
2018-01-01 21:53:10,4000000.0,6776.0,0.0,4000000.0,6978.0,3.0,0
2018-01-01 21:53:20,4000000.0,8737.0,1.0,4000000.0,9229.0,4.0,0
2018-01-01 21:53:30,4000000.0,8683.0,0.0,4000000.0,8893.0,1.0,0
2018-01-01 21:53:40,4000000.0,6691.0,1.0,3000000.0,7078.0,5.0,0
2018-01-01 21:53:50,3000000.0,7476.0,0.0,4000000.0,7832.0,2.0,0
2018-01-01 21:54:00,4000000.0,6904.0,2.0,4000000.0,7273.0,3.0,0
2018-01-01 21:54:10,4000000.0,6592.0,0.0,4000000.0,7061.0,4.0,0
2018-01-01 21:54:20,4000000.0,6647.0,1.0,4000000.0,7112.0,4.0,0
2018-01-01 21:54:30,4000000.0,6578.0,1.0,3000000.0,7040.0,7.0,0
2018-01-01 21:54:40,4000000.0,6548.0,0.0,4000000.0,6983.0,6.0,0
2018-01-01 21:54:50,4000000.0,7203.0,1.0,4000000.0,7872.0,6.0,0
2018-01-01 21:55:00,4000000.0,6602.0,2.0,4000000.0,7020.0,3.0,0
2018-01-01 21:55:10,4000000.0,6705.0,0.0,4000000.0,7283.0,8.0,0
2018-01-01 21:55:20,4000000.0,6815.0,1.0,4000000.0,7216.0,7.0,0
2018-01-01 21:55:30,4000000.0,6804.0,1.0,4000000.0,7266.0,3.0,0
2018-01-01 21:55:40,4000000.0,6545.0,0.0,3000000.0,7265.0,8.0,0
2018-01-01 21:55:50,4000000.0,6678.0,1.0,4000000.0,7040.0,4.0,0
2018-01-01 21:56:00,3000000.0,6546.0,2.0,4000000.0,7254.0,6.0,0
2018-01-01 21:56:10,4000000.0,6580.0,2.0,4000000.0,7203.0,3.0,0
2018-01-01 21:56:20,4000000.0,6626.0,0.0,4000000.0,7174.0,4.0,0
2018-01-01 21:56:30,4000000.0,6841.0,0.0,4000000.0,7535.0,6.0,0
2018-01-01 21:56:40,4000000.0,6578.0,0.0,4000000.0,7097.0,7.0,0
2018-01-01 21:56:50,4000000.0,6653.0,2.0,3000000.0,7320.0,3.0,0
2018-01-01 21:57:00,4000000.0,6642.0,0.0,4000000.0,7188.0,3.0,0
2018-01-01 21:57:10,4000000.0,6693.0,3.0,4000000.0,7130.0,9.0,0
2018-01-01 21:57:20,4000000.0,6584.0,0.0,4000000.0,7277.0,3.0,0
2018-01-01 21:57:30,4000000.0,6662.0,0.0,4000000.0,7207.0,3.0,0
2018-01-01 21:57:40,4000000.0,6464.0,0.0,4000000.0,6968.0,7.0,0
2018-01-01 21:57:50,4000000.0,6511.0,1.0,3000000.0,7088.0,4.0,0
2018-01-01 21:58:00,3000000.0,6420.0,2.0,4000000.0,7036.0,2.0,0
2018-01-01 21:58:10,4000000.0,6734.0,2.0,4000000.0,7267.0,5.0,0
2018-01-01 21:58:20,4000000.0,6830.0,0.0,4000000.0,7345.0,3.0,0
2018-01-01 21:58:30,4000000.0,6660.0,0.0,4000000.0,7193.0,7.0,0
2018-01-01 21:58:40,4000000.0,6660.0,0.0,3000000.0,7232.0,4.0,0
2018-01-01 21:58:50,4000000.0,9022.0,2.0,4000000.0,8797.0,1.0,0
2018-01-01 21:59:00,4000000.0,6426.0,0.0,4000000.0,6999.0,4.0,0
2018-01-01 21:59:10,4000000.0,6645.0,1.0,4000000.0,7087.0,5.0,0
2018-01-01 21:59:20,4000000.0,6556.0,1.0,3000000.0,7131.0,4.0,0
2018-01-01 21:59:30,4000000.0,6576.0,0.0,4000000.0,7164.0,5.0,0
2018-01-01 21:59:40,4000000.0,6759.0,1.0,4000000.0,7209.0,4.0,0
2018-01-01 21:59:50,4000000.0,6582.0,2.0,4000000.0,7345.0,1.0,0
2018-01-01 22:00:00,4000000.0,6550.0,0.0,4000000.0,7163.0,4.0,0
2018-01-01 22:00:10,4000000.0,6752.0,1.0,4000000.0,7042.0,2.0,0
2018-01-01 22:00:20,3000000.0,6510.0,1.0,4000000.0,7125.0,5.0,0
2018-01-01 22:00:30,4000000.0,6465.0,1.0,3000000.0,6973.0,5.0,0
2018-01-01 22:00:40,4000000.0,6858.0,1.0,4000000.0,7324.0,2.0,0
2018-01-01 22:00:50,4000000.0,6774.0,0.0,4000000.0,7132.0,1.0,0
2018-01-01 22:01:00,4000000.0,6540.0,2.0,4000000.0,7104.0,5.0,0
2018-01-01 22:01:10,4000000.0,6743.0,0.0,4000000.0,7000.0,8.0,0
2018-01-01 22:01:20,4000000.0,6734.0,2.0,4000000.0,7430.0,2.0,0
2018-01-01 22:01:30,4000000.0,6864.0,1.0,3000000.0,7126.0,6.0,0
2018-01-01 22:01:40,4000000.0,6696.0,0.0,4000000.0,7376.0,4.0,0
2018-01-01 22:01:50,4000000.0,6738.0,0.0,4000000.0,6954.0,8.0,0
2018-01-01 22:02:00,4000000.0,6789.0,1.0,4000000.0,7141.0,4.0,0
2018-01-01 22:02:10,4000000.0,6860.0,0.0,4000000.0,7123.0,9.0,0
2018-01-01 22:02:20,4000000.0,7070.0,3.0,4000000.0,7463.0,3.0,0
2018-01-01 22:02:30,4000000.0,7433.0,0.0,4000000.0,7904.0,3.0,0
2018-01-01 22:02:40,4000000.0,6838.0,0.0,3000000.0,7341.0,5.0,0
2018-01-01 22:02:50,4000000.0,8867.0,0.0,4000000.0,8901.0,1.0,0
2018-01-01 22:03:00,4000000.0,7290.0,1.0,4000000.0,7792.0,4.0,0
2018-01-01 22:03:10,4000000.0,6548.0,2.0,4000000.0,6919.0,6.0,0
2018-01-01 22:03:20,4000000.0,7317.0,2.0,4000000.0,7666.0,1.0,0
2018-01-01 22:03:30,3000000.0,7701.0,0.0,3000000.0,8312.0,5.0,0
2018-01-01 22:03:40,4000000.0,8710.0,0.0,4000000.0,8982.0,3.0,0
2018-01-01 22:03:50,4000000.0,9022.0,1.0,4000000.0,8925.0,3.0,0
2018-01-01 22:04:00,3000000.0,12927.0,1.0,3000000.0,12152.0,0.0,0
2018-01-01 22:04:10,4000000.0,8259.0,2.0,4000000.0,8584.0,4.0,0
2018-01-01 22:04:20,3000000.0,9682.0,0.0,3000000.0,9306.0,4.0,0
2018-01-01 22:04:30,4000000.0,10090.0,0.0,4000000.0,10237.0,3.0,0
2018-01-01 22:04:40,4000000.0,8798.0,0.0,3000000.0,8765.0,1.0,0
2018-01-01 22:04:50,4000000.0,10274.0,2.0,4000000.0,10023.0,2.0,0
2018-01-01 22:05:00,3000000.0,12446.0,2.0,3000000.0,11835.0,0.0,0
2018-01-01 22:05:10,4000000.0,7751.0,0.0,4000000.0,8068.0,7.0,0
2018-01-01 22:05:20,4000000.0,9113.0,1.0,4000000.0,9296.0,6.0,0
2018-01-01 22:05:30,4000000.0,9866.0,0.0,3000000.0,9801.0,4.0,0
2018-01-01 22:05:40,3000000.0,7836.0,0.0,4000000.0,8316.0,3.0,0
2018-01-01 22:05:50,4000000.0,9141.0,2.0,4000000.0,9252.0,3.0,0
2018-01-01 22:06:00,4000000.0,10986.0,2.0,3000000.0,10904.0,1.0,0
2018-01-01 22:06:10,4000000.0,8003.0,1.0,4000000.0,8633.0,0.0,0
2018-01-01 22:06:20,3000000.0,9027.0,0.0,4000000.0,8784.0,4.0,0
2018-01-01 22:06:30,4000000.0,9443.0,0.0,3000000.0,9666.0,1.0,0
2018-01-01 22:06:40,4000000.0,7430.0,0.0,4000000.0,7809.0,3.0,0
2018-01-01 22:06:50,4000000.0,6670.0,4.0,4000000.0,6874.0,8.0,0
2018-01-01 22:07:00,4000000.0,7615.0,0.0,4000000.0,8008.0,2.0,0
2018-01-01 22:07:10,4000000.0,6748.0,1.0,3000000.0,7387.0,4.0,0
2018-01-01 22:07:20,4000000.0,6596.0,0.0,4000000.0,7144.0,5.0,0
2018-01-01 22:07:30,4000000.0,7518.0,0.0,4000000.0,8080.0,5.0,0
2018-01-01 22:07:40,4000000.0,7280.0,4.0,4000000.0,7739.0,2.0,0
2018-01-01 22:07:50,4000000.0,7113.0,0.0,4000000.0,7636.0,5.0,0
2018-01-01 22:08:00,4000000.0,6646.0,0.0,4000000.0,7110.0,8.0,0
2018-01-01 22:08:10,4000000.0,7235.0,0.0,4000000.0,7690.0,6.0,0
2018-01-01 22:08:20,4000000.0,6699.0,1.0,3000000.0,7049.0,4.0,0
2018-01-01 22:08:30,3000000.0,6435.0,0.0,4000000.0,7150.0,8.0,0
2018-01-01 22:08:40,4000000.0,7344.0,3.0,4000000.0,7867.0,5.0,0
2018-01-01 22:08:50,4000000.0,8658.0,1.0,3000000.0,8955.0,4.0,0
2018-01-01 22:09:00,4000000.0,6952.0,0.0,4000000.0,7616.0,4.0,0
2018-01-01 22:09:10,4000000.0,7156.0,0.0,4000000.0,7438.0,4.0,0
2018-01-01 22:09:20,4000000.0,8925.0,1.0,4000000.0,9176.0,5.0,0
2018-01-01 22:09:30,4000000.0,7498.0,2.0,4000000.0,8058.0,2.0,0
2018-01-01 22:09:40,4000000.0,6482.0,0.0,4000000.0,7213.0,6.0,0
2018-01-01 22:09:50,4000000.0,7734.0,1.0,3000000.0,8101.0,4.0,0
2018-01-01 22:10:00,4000000.0,6547.0,0.0,4000000.0,7162.0,4.0,0
2018-01-01 22:10:10,4000000.0,6503.0,0.0,4000000.0,7200.0,4.0,0
2018-01-01 22:10:20,4000000.0,6680.0,3.0,4000000.0,7172.0,8.0,0
2018-01-01 22:10:30,4000000.0,6529.0,1.0,4000000.0,7212.0,5.0,0
2018-01-01 22:10:40,4000000.0,6822.0,0.0,4000000.0,7304.0,6.0,0
2018-01-01 22:10:50,4000000.0,7295.0,1.0,3000000.0,7623.0,2.0,0
2018-01-01 22:11:00,4000000.0,6680.0,0.0,4000000.0,7163.0,7.0,0
2018-01-01 22:11:10,4000000.0,6748.0,1.0,4000000.0,7211.0,4.0,0
2018-01-01 22:11:20,3000000.0,6843.0,1.0,4000000.0,7476.0,3.0,0
2018-01-01 22:11:30,4000000.0,6656.0,2.0,4000000.0,7099.0,5.0,0
2018-01-01 22:11:40,4000000.0,6728.0,0.0,4000000.0,7291.0,6.0,0
2018-01-01 22:11:50,4000000.0,6708.0,1.0,3000000.0,7074.0,5.0,0
2018-01-01 22:12:00,4000000.0,6556.0,1.0,4000000.0,7056.0,3.0,0
2018-01-01 22:12:10,4000000.0,6573.0,1.0,4000000.0,7289.0,5.0,0
2018-01-01 22:12:20,4000000.0,6677.0,1.0,4000000.0,6966.0,9.0,0
2018-01-01 22:12:30,4000000.0,6523.0,1.0,4000000.0,7200.0,3.0,0
2018-01-01 22:12:40,4000000.0,6629.0,1.0,4000000.0,7082.0,4.0,0
2018-01-01 22:12:50,4000000.0,6631.0,1.0,3000000.0,7126.0,6.0,0
2018-01-01 22:13:00,4000000.0,6586.0,0.0,4000000.0,7144.0,4.0,0
2018-01-01 22:13:10,3000000.0,6494.0,1.0,4000000.0,7126.0,5.0,0
2018-01-01 22:13:20,4000000.0,6597.0,1.0,4000000.0,7094.0,5.0,0
2018-01-01 22:13:30,4000000.0,7349.0,1.0,3000000.0,8021.0,3.0,0
2018-01-01 22:13:40,4000000.0,6740.0,1.0,4000000.0,7303.0,5.0,0
2018-01-01 22:13:50,4000000.0,6784.0,1.0,4000000.0,7344.0,6.0,0
2018-01-01 22:14:00,4000000.0,6707.0,0.0,3000000.0,7168.0,2.0,0
2018-01-01 22:14:10,4000000.0,6751.0,1.0,4000000.0,7142.0,4.0,0
2018-01-01 22:14:20,4000000.0,8829.0,1.0,4000000.0,8825.0,2.0,0
2018-01-01 22:14:30,4000000.0,6743.0,1.0,4000000.0,7305.0,6.0,0
2018-01-01 22:14:40,4000000.0,6619.0,0.0,4000000.0,7130.0,5.0,0
2018-01-01 22:14:50,4000000.0,6781.0,2.0,4000000.0,7186.0,7.0,0
2018-01-01 22:15:00,4000000.0,6610.0,0.0,3000000.0,7059.0,6.0,0
2018-01-01 22:15:10,3000000.0,6453.0,1.0,4000000.0,6857.0,6.0,0
2018-01-01 22:15:20,4000000.0,6726.0,1.0,4000000.0,7322.0,2.0,0
2018-01-01 22:15:30,4000000.0,6760.0,0.0,4000000.0,7357.0,4.0,0
2018-01-01 22:15:40,4000000.0,6521.0,1.0,4000000.0,7159.0,3.0,0
2018-01-01 22:15:50,4000000.0,6588.0,2.0,4000000.0,6977.0,3.0,0
2018-01-01 22:16:00,4000000.0,6687.0,0.0,3000000.0,6833.0,4.0,0
2018-01-01 22:16:10,4000000.0,6730.0,1.0,4000000.0,7312.0,5.0,0
2018-01-01 22:16:20,4000000.0,6455.0,1.0,4000000.0,7092.0,8.0,0
2018-01-01 22:16:30,4000000.0,6631.0,0.0,4000000.0,7093.0,4.0,0
2018-01-01 22:16:40,4000000.0,6709.0,3.0,4000000.0,7050.0,7.0,0
2018-01-01 22:16:50,4000000.0,6621.0,0.0,3000000.0,7059.0,4.0,0
2018-01-01 22:17:00,4000000.0,6743.0,0.0,4000000.0,7168.0,7.0,0
2018-01-01 22:17:10,4000000.0,6618.0,1.0,4000000.0,7195.0,5.0,0
2018-01-01 22:17:20,4000000.0,6717.0,1.0,4000000.0,7091.0,6.0,0
2018-01-01 22:17:30,4000000.0,6689.0,2.0,4000000.0,7304.0,3.0,0
2018-01-01 22:17:40,4000000.0,6776.0,0.0,4000000.0,7128.0,5.0,0
2018-01-01 22:17:50,3000000.0,6603.0,1.0,4000000.0,6991.0,6.0,0
2018-01-01 22:18:00,5000000.0,7763.0,1.0,3000000.0,8143.0,3.0,0
2018-01-01 22:18:10,3000000.0,6824.0,0.0,4000000.0,7208.0,8.0,0
2018-01-01 22:18:20,4000000.0,8764.0,3.0,4000000.0,8854.0,1.0,0
2018-01-01 22:18:30,4000000.0,7122.0,0.0,3000000.0,7486.0,3.0,0
2018-01-01 22:18:40,4000000.0,6631.0,0.0,4000000.0,7088.0,4.0,0
2018-01-01 22:18:50,4000000.0,7013.0,1.0,4000000.0,7584.0,4.0,0
2018-01-01 22:19:00,4000000.0,7463.0,1.0,4000000.0,7839.0,6.0,0
2018-01-01 22:19:10,3000000.0,9172.0,0.0,3000000.0,8984.0,3.0,0
2018-01-01 22:19:20,4000000.0,8494.0,3.0,4000000.0,8659.0,4.0,0
2018-01-01 22:19:30,3000000.0,13461.0,0.0,3000000.0,12781.0,0.0,0
2018-01-01 22:19:40,4000000.0,8193.0,1.0,4000000.0,8600.0,3.0,0
2018-01-01 22:19:50,4000000.0,9165.0,0.0,3000000.0,8994.0,2.0,0
2018-01-01 22:20:00,4000000.0,10092.0,1.0,4000000.0,10058.0,1.0,0
2018-01-01 22:20:10,3000000.0,8115.0,1.0,4000000.0,8478.0,3.0,0
2018-01-01 22:20:20,4000000.0,9702.0,2.0,4000000.0,9876.0,2.0,0
2018-01-01 22:20:30,4000000.0,11031.0,0.0,3000000.0,10925.0,3.0,0
2018-01-01 22:20:40,4000000.0,7772.0,1.0,4000000.0,8222.0,4.0,0
2018-01-01 22:20:50,4000000.0,7079.0,1.0,4000000.0,7730.0,5.0,0
2018-01-01 22:21:00,3000000.0,11305.0,0.0,3000000.0,11032.0,1.0,0
2018-01-01 22:21:10,4000000.0,7799.0,2.0,4000000.0,8199.0,8.0,0
2018-01-01 22:21:20,4000000.0,8348.0,1.0,4000000.0,8632.0,2.0,0
2018-01-01 22:21:30,4000000.0,11205.0,0.0,3000000.0,10974.0,3.0,0
2018-01-01 22:21:40,4000000.0,7076.0,1.0,4000000.0,7465.0,7.0,0
2018-01-01 22:21:50,4000000.0,7282.0,1.0,4000000.0,7745.0,6.0,0
2018-01-01 22:22:00,3000000.0,10847.0,1.0,3000000.0,10728.0,0.0,0
2018-01-01 22:22:10,4000000.0,7584.0,2.0,4000000.0,7986.0,1.0,0
2018-01-01 22:22:20,4000000.0,8547.0,0.0,4000000.0,8401.0,2.0,0
2018-01-01 22:22:30,3000000.0,10344.0,0.0,3000000.0,10449.0,1.0,0
2018-01-01 22:22:40,4000000.0,6892.0,1.0,4000000.0,7366.0,5.0,0
2018-01-01 22:22:50,4000000.0,6460.0,1.0,4000000.0,7101.0,5.0,0
2018-01-01 22:23:00,4000000.0,7321.0,2.0,4000000.0,7692.0,5.0,0
2018-01-01 22:23:10,4000000.0,7747.0,0.0,4000000.0,8248.0,6.0,0
2018-01-01 22:23:20,4000000.0,6520.0,0.0,3000000.0,7074.0,5.0,0
2018-01-01 22:23:30,4000000.0,6521.0,0.0,4000000.0,7176.0,4.0,0
2018-01-01 22:23:40,4000000.0,7357.0,1.0,4000000.0,7997.0,3.0,0
2018-01-01 22:23:50,4000000.0,7059.0,1.0,4000000.0,7475.0,3.0,0
2018-01-01 22:24:00,4000000.0,6733.0,1.0,4000000.0,7368.0,4.0,0
2018-01-01 22:24:10,4000000.0,7602.0,0.0,4000000.0,7979.0,3.0,0
2018-01-01 22:24:20,4000000.0,7201.0,0.0,4000000.0,7594.0,3.0,0
2018-01-01 22:24:30,4000000.0,6703.0,0.0,3000000.0,7431.0,4.0,0
2018-01-01 22:24:40,4000000.0,7711.0,3.0,4000000.0,8045.0,3.0,0
2018-01-01 22:24:50,4000000.0,9461.0,1.0,4000000.0,9492.0,2.0,0
2018-01-01 22:25:00,3000000.0,7218.0,0.0,4000000.0,7739.0,5.0,0
2018-01-01 22:25:10,4000000.0,6627.0,1.0,4000000.0,7126.0,7.0,0
2018-01-01 22:25:20,4000000.0,7508.0,0.0,3000000.0,7790.0,8.0,0
2018-01-01 22:25:30,4000000.0,7199.0,1.0,4000000.0,7542.0,5.0,0
2018-01-01 22:25:40,4000000.0,6491.0,3.0,4000000.0,7089.0,4.0,0
2018-01-01 22:25:50,4000000.0,7370.0,0.0,4000000.0,7744.0,2.0,0
2018-01-01 22:26:00,4000000.0,6439.0,0.0,3000000.0,7022.0,4.0,0
2018-01-01 22:26:10,4000000.0,6388.0,1.0,4000000.0,7323.0,4.0,0
2018-01-01 22:26:20,4000000.0,6755.0,0.0,4000000.0,7176.0,5.0,0
2018-01-01 22:26:30,4000000.0,6688.0,3.0,4000000.0,7168.0,6.0,0
2018-01-01 22:26:40,4000000.0,6721.0,1.0,4000000.0,7235.0,3.0,0
2018-01-01 22:26:50,4000000.0,7214.0,0.0,4000000.0,7733.0,7.0,0
2018-01-01 22:27:00,4000000.0,6612.0,0.0,3000000.0,7158.0,6.0,0
2018-01-01 22:27:10,4000000.0,6738.0,0.0,4000000.0,7129.0,3.0,0
2018-01-01 22:27:20,3000000.0,6800.0,1.0,4000000.0,7188.0,4.0,0
2018-01-01 22:27:30,4000000.0,6524.0,4.0,4000000.0,7231.0,4.0,0
2018-01-01 22:27:40,4000000.0,6766.0,0.0,4000000.0,7312.0,6.0,0
2018-01-01 22:27:50,4000000.0,6881.0,0.0,4000000.0,7320.0,3.0,0
2018-01-01 22:28:00,4000000.0,6671.0,0.0,4000000.0,7127.0,7.0,0
2018-01-01 22:28:10,4000000.0,6739.0,1.0,4000000.0,7292.0,8.0,0
2018-01-01 22:28:20,4000000.0,6532.0,1.0,3000000.0,6837.0,5.0,0
2018-01-01 22:28:30,4000000.0,6567.0,3.0,4000000.0,7198.0,5.0,0
2018-01-01 22:28:40,4000000.0,6666.0,0.0,4000000.0,6979.0,4.0,0
2018-01-01 22:28:50,4000000.0,6531.0,0.0,4000000.0,7132.0,4.0,0
2018-01-01 22:29:00,3000000.0,7476.0,0.0,3000000.0,8120.0,6.0,0
2018-01-01 22:29:10,4000000.0,6608.0,1.0,3000000.0,7340.0,3.0,0
2018-01-01 22:29:20,4000000.0,6810.0,2.0,4000000.0,7383.0,4.0,0
2018-01-01 22:29:30,4000000.0,6955.0,2.0,4000000.0,7480.0,6.0,0
2018-01-01 22:29:40,4000000.0,6702.0,0.0,4000000.0,7205.0,7.0,0
2018-01-01 22:29:50,4000000.0,8935.0,0.0,3000000.0,8846.0,6.0,0
2018-01-01 22:30:00,4000000.0,6581.0,0.0,4000000.0,7394.0,1.0,0
2018-01-01 22:30:10,4000000.0,6649.0,2.0,4000000.0,7165.0,4.0,0
2018-01-01 22:30:20,4000000.0,6754.0,2.0,4000000.0,7035.0,5.0,0
2018-01-01 22:30:30,4000000.0,6598.0,1.0,4000000.0,7153.0,1.0,0
2018-01-01 22:30:40,4000000.0,6635.0,0.0,4000000.0,7174.0,3.0,0
2018-01-01 22:30:50,3000000.0,6419.0,0.0,3000000.0,7109.0,3.0,0
2018-01-01 22:31:00,4000000.0,6671.0,2.0,4000000.0,7192.0,1.0,0
2018-01-01 22:31:10,4000000.0,6541.0,0.0,4000000.0,7072.0,5.0,0
2018-01-01 22:31:20,4000000.0,6820.0,2.0,4000000.0,7185.0,7.0,0
2018-01-01 22:31:30,4000000.0,6758.0,0.0,4000000.0,7276.0,4.0,0
2018-01-01 22:31:40,4000000.0,6390.0,1.0,4000000.0,6964.0,6.0,0
2018-01-01 22:31:50,4000000.0,6805.0,1.0,3000000.0,7128.0,9.0,0
2018-01-01 22:32:00,4000000.0,6469.0,1.0,4000000.0,7084.0,6.0,0
2018-01-01 22:32:10,4000000.0,6724.0,1.0,4000000.0,7216.0,0.0,0
2018-01-01 22:32:20,4000000.0,6692.0,1.0,4000000.0,7219.0,2.0,0
2018-01-01 22:32:30,4000000.0,6468.0,0.0,4000000.0,6993.0,4.0,0
2018-01-01 22:32:40,4000000.0,6664.0,1.0,4000000.0,7313.0,5.0,0
2018-01-01 22:32:50,4000000.0,6681.0,2.0,3000000.0,7026.0,4.0,0
2018-01-01 22:33:00,4000000.0,6634.0,0.0,4000000.0,7266.0,7.0,0
2018-01-01 22:33:10,3000000.0,6643.0,1.0,4000000.0,7152.0,3.0,0
2018-01-01 22:33:20,5000000.0,6844.0,0.0,4000000.0,7310.0,1.0,0
2018-01-01 22:33:30,4000000.0,7584.0,0.0,4000000.0,8087.0,6.0,0
2018-01-01 22:33:40,3000000.0,7053.0,3.0,4000000.0,7619.0,4.0,0
2018-01-01 22:33:50,4000000.0,8463.0,0.0,3000000.0,8587.0,3.0,0
2018-01-01 22:34:00,4000000.0,7238.0,1.0,4000000.0,7800.0,2.0,0
2018-01-01 22:34:10,4000000.0,6731.0,1.0,4000000.0,7128.0,8.0,0
2018-01-01 22:34:20,4000000.0,6840.0,0.0,4000000.0,7307.0,5.0,0
2018-01-01 22:34:30,4000000.0,7315.0,1.0,4000000.0,7900.0,2.0,0
2018-01-01 22:34:40,3000000.0,9237.0,2.0,3000000.0,9187.0,2.0,0
